# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sun Feb 12 06:00:32 2023
#
# User preference: *
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN sy_mnum:        Number of Moons
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN disc_locale:    Discovery Locale
# COLUMN disc_facility:  Discovery Facility
# COLUMN disc_telescope: Discovery Telescope
# COLUMN disc_instrument: Discovery Instrument
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au])
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN sy_dist:        Distance [pc]
#
loc_rowid,pl_name,hostname,sy_snum,sy_pnum,sy_mnum,discoverymethod,disc_year,disc_locale,disc_facility,disc_telescope,disc_instrument,pl_orbper,pl_orbsmax,pl_rade,pl_bmasse,sy_dist
4655,OGLE-2013-BLG-0132L b,OGLE-2013-BLG-0132L,1,1,0,Microlensing,2017,Ground,OGLE,1.3 m Warsaw University Telescope,OGLE CCD Array,,3.600000,11.600,92.00000,3900.0000000
4656,OGLE-2013-BLG-0341L B b,OGLE-2013-BLG-0341L B,2,1,0,Microlensing,2014,Ground,OGLE,1.3 m Warsaw University Telescope,OGLE CCD Array,,0.702000,1.160,1.66000,911.0000000
4657,OGLE-2013-BLG-0911L b,OGLE-2013-BLG-0911L,1,1,0,Microlensing,2019,Ground,OGLE,1.3 m Warsaw University Telescope,OGLE CCD Array,,0.390000,12.500,3020.00000,3220.0000000
4658,OGLE-2013-BLG-1721L b,OGLE-2013-BLG-1721L,1,1,0,Microlensing,2017,Ground,OGLE,1.3 m Warsaw University Telescope,OGLE CCD Array,,2.600000,14.100,200.00000,6300.0000000
4659,OGLE-2013-BLG-1761L b,OGLE-2013-BLG-1761L,1,1,0,Microlensing,2018,Ground,OGLE,1.3 m Warsaw University Telescope,OGLE CCD Array,,1.800000,13.200,860.00000,6900.0000000
4660,OGLE-2014-BLG-0124L b,OGLE-2014-BLG-0124L,1,1,0,Microlensing,2015,Ground,OGLE,1.3 m Warsaw University Telescope,OGLE CCD Array,,3.110000,14.200,160.00000,4100.0000000
4661,OGLE-2014-BLG-0319L b,OGLE-2014-BLG-0319L,1,1,0,Microlensing,2022,Ground,OGLE,1.3 m Warsaw University Telescope,OGLE CCD Array,,3.490000,14.100,181.16219,7730.0000000
4662,OGLE-2014-BLG-0676L b,OGLE-2014-BLG-0676L,1,1,0,Microlensing,2016,Ground,OGLE,1.3 m Warsaw University Telescope,OGLE CCD Array,,4.530000,13.000,1169.60854,2670.0000000
4663,OGLE-2014-BLG-1722L b,OGLE-2014-BLG-1722L,1,2,0,Microlensing,2018,Ground,OGLE,1.3 m Warsaw University Telescope,OGLE CCD Array,,1.500000,8.590,55.30000,6400.0000000
4664,OGLE-2014-BLG-1722L c,OGLE-2014-BLG-1722L,1,2,0,Microlensing,2018,Ground,OGLE,1.3 m Warsaw University Telescope,OGLE CCD Array,,1.700000,11.000,83.70000,6400.0000000
4665,OGLE-2014-BLG-1760L b,OGLE-2014-BLG-1760L,1,1,0,Microlensing,2016,Ground,OGLE,1.3 m Warsaw University Telescope,OGLE CCD Array,,1.750000,14.200,180.00000,6860.0000000
4666,OGLE-2015-BLG-0051L b,OGLE-2015-BLG-0051L,1,1,0,Microlensing,2016,Ground,OGLE,1.3 m Warsaw University Telescope,OGLE CCD Array,,0.730000,14.000,230.00000,8200.0000000
4667,OGLE-2015-BLG-0954L b,OGLE-2015-BLG-0954L,1,1,0,Microlensing,2016,Ground,KMTNet,1.6 m wide-field telescope,18k Mosaic CCD camera,,1.600000,13.100,1100.00000,1200.0000000
4668,OGLE-2015-BLG-0966L b,OGLE-2015-BLG-0966L,1,1,0,Microlensing,2016,Ground,OGLE,1.3 m Warsaw University Telescope,OGLE CCD Array,,2.700000,4.860,21.00000,3300.0000000
4669,OGLE-2015-BLG-1649L b,OGLE-2015-BLG-1649L,1,1,0,Microlensing,2019,Ground,OGLE,1.3 m Warsaw University Telescope,OGLE CCD Array,,2.070000,13.200,807.00000,4230.0000000
4670,OGLE-2015-BLG-1670L b,OGLE-2015-BLG-1670L,1,1,0,Microlensing,2019,Ground,OGLE,1.3 m Warsaw University Telescope,OGLE CCD Array,,2.620000,4.420,17.90000,6700.0000000
4671,OGLE-2015-BLG-1771L b,OGLE-2015-BLG-1771L,1,1,0,Microlensing,2020,Ground,OGLE,1.3 m Warsaw University Telescope,OGLE CCD Array,,0.850000,14.300,138.00000,7070.0000000
4672,OGLE-2016-BLG-0263L b,OGLE-2016-BLG-0263L,1,1,0,Microlensing,2017,Ground,OGLE,1.3 m Warsaw University Telescope,OGLE CCD Array,,5.400000,13.000,1300.00000,6500.0000000
4673,OGLE-2016-BLG-0613L AB b,OGLE-2016-BLG-0613L AB,2,1,0,Microlensing,2017,Ground,OGLE,1.3 m Warsaw University Telescope,OGLE CCD Array,,6.400000,13.000,1330.00000,3410.0000000
4674,OGLE-2016-BLG-1067L b,OGLE-2016-BLG-1067L,1,1,0,Microlensing,2019,Ground,OGLE,1.3 m Warsaw University Telescope,OGLE CCD Array,,1.700000,14.300,140.00000,3730.0000000
4675,OGLE-2016-BLG-1190L b,OGLE-2016-BLG-1190L,1,1,0,Microlensing,2017,Ground,OGLE,1.3 m Warsaw University Telescope,OGLE CCD Array,1220.00000000,2.170000,12.300,4253.00000,6770.0000000
4676,OGLE-2016-BLG-1195L b,OGLE-2016-BLG-1195L,1,1,0,Microlensing,2017,Ground,OGLE,1.3 m Warsaw University Telescope,OGLE CCD Array,,1.160000,1.110,1.43000,3910.0000000
4677,OGLE-2016-BLG-1227L b,OGLE-2016-BLG-1227L,1,1,0,Microlensing,2020,Ground,OGLE,1.3 m Warsaw University Telescope,OGLE CCD Array,,3.400000,13.900,250.00000,
4678,OGLE-2017-BLG-0173L b,OGLE-2017-BLG-0173L,1,1,0,Microlensing,2018,Ground,OGLE,1.3 m Warsaw University Telescope,OGLE CCD Array,,3.913000,1.620,3.26900,4705.0000000
4679,OGLE-2017-BLG-0373L b,OGLE-2017-BLG-0373L,1,1,0,Microlensing,2018,Ground,OGLE,1.3 m Warsaw University Telescope,OGLE CCD Array,,2.424000,14.000,127.00000,5915.0000000
4680,OGLE-2017-BLG-0406L b,OGLE-2017-BLG-0406L,1,1,0,Microlensing,2020,Ground,OGLE,1.3 m Warsaw University Telescope,OGLE CCD Array,,3.500000,14.200,130.00000,5200.0000000
4681,OGLE-2017-BLG-0482L b,OGLE-2017-BLG-0482L,1,1,0,Microlensing,2018,Ground,OGLE,1.3 m Warsaw University Telescope,OGLE CCD Array,,1.800000,2.950,9.00000,5800.0000000
4682,OGLE-2017-BLG-0604L b,OGLE-2017-BLG-0604L,1,1,0,Microlensing,2020,Ground,OGLE,1.3 m Warsaw University Telescope,OGLE CCD Array,,4.060000,14.200,160.00000,3950.0000000
4683,OGLE-2017-BLG-1049L b,OGLE-2017-BLG-1049L,1,1,0,Microlensing,2020,Ground,OGLE,1.3 m Warsaw University Telescope,OGLE CCD Array,,3.920000,12.800,1760.00000,5670.0000000
4684,OGLE-2017-BLG-1099L b,OGLE-2017-BLG-1099L,1,1,0,Microlensing,2021,Ground,OGLE,1.3 m Warsaw University Telescope,OGLE CCD Array,,2.730000,13.100,959.84179,7250.0000000
4685,OGLE-2017-BLG-1140L b,OGLE-2017-BLG-1140L,1,1,0,Microlensing,2018,Ground,OGLE,1.3 m Warsaw University Telescope,OGLE CCD Array,,1.020000,13.500,505.00000,
4686,OGLE-2017-BLG-1375L b,OGLE-2017-BLG-1375L,1,1,0,Microlensing,2020,Ground,OGLE,1.3 m Warsaw University Telescope,OGLE CCD Array,,3.040000,12.400,3585.00000,3930.0000000
4687,OGLE-2017-BLG-1434L b,OGLE-2017-BLG-1434L,1,1,0,Microlensing,2018,Ground,OGLE,1.3 m Warsaw University Telescope,OGLE CCD Array,,1.180000,1.940,4.43000,860.0000000
4688,OGLE-2017-BLG-1522L b,OGLE-2017-BLG-1522L,1,1,0,Microlensing,2018,Ground,OGLE,1.3 m Warsaw University Telescope,OGLE CCD Array,,0.590000,14.000,240.00000,7490.0000000
4689,OGLE-2017-BLG-1691L b,OGLE-2017-BLG-1691L,1,1,0,Microlensing,2022,Ground,OGLE,1.3 m Warsaw University Telescope,OGLE CCD Array,,2.410000,3.920,14.62011,7290.0000000
4690,OGLE-2018-BLG-0383L b,OGLE-2018-BLG-0383L,1,1,0,Microlensing,2022,Ground,OGLE,1.3 m Warsaw University Telescope,OGLE CCD Array,,1.800000,2.410,6.40000,7700.0000000
4691,OGLE-2018-BLG-0532L b,OGLE-2018-BLG-0532L,1,1,0,Microlensing,2020,Ground,OGLE,1.3 m Warsaw University Telescope,OGLE CCD Array,,1.064000,2.370,6.22800,773.0000000
4692,OGLE-2018-BLG-0567L b,OGLE-2018-BLG-0567L,1,1,0,Microlensing,2021,Ground,OGLE,1.3 m Warsaw University Telescope,OGLE CCD Array,,2.720000,12.300,101.70509,7060.0000000
4693,OGLE-2018-BLG-0596L b,OGLE-2018-BLG-0596L,1,1,0,Microlensing,2019,Ground,OGLE,1.3 m Warsaw University Telescope,OGLE CCD Array,,0.970000,3.810,13.93000,5650.0000000
4694,OGLE-2018-BLG-0677L b,OGLE-2018-BLG-0677L,1,1,0,Microlensing,2020,Ground,OGLE,1.3 m Warsaw University Telescope,OGLE CCD Array,,0.630000,1.820,3.96000,7580.0000000
4695,OGLE-2018-BLG-0740L b,OGLE-2018-BLG-0740L,1,1,0,Microlensing,2019,Ground,OGLE,1.3 m Warsaw University Telescope,OGLE CCD Array,5480.00000000,5.000000,12.900,1500.00000,3200.0000000
4696,OGLE-2018-BLG-0962L b,OGLE-2018-BLG-0962L,1,1,0,Microlensing,2021,Ground,OGLE,1.3 m Warsaw University Telescope,OGLE CCD Array,,3.590000,13.600,425.89007,6500.0000000
4697,OGLE-2018-BLG-1011L b,OGLE-2018-BLG-1011L,1,2,0,Microlensing,2019,Ground,OGLE,1.3 m Warsaw University Telescope,OGLE CCD Array,,1.800000,13.500,570.00000,7100.0000000
4698,OGLE-2018-BLG-1011L c,OGLE-2018-BLG-1011L,1,2,0,Microlensing,2019,Ground,OGLE,1.3 m Warsaw University Telescope,OGLE CCD Array,,0.800000,13.200,890.00000,7100.0000000
4699,OGLE-2018-BLG-1185L b,OGLE-2018-BLG-1185L,1,1,0,Microlensing,2021,Ground,OGLE,1.3 m Warsaw University Telescope,OGLE CCD Array,,1.540000,2.830,8.40000,7400.0000000
4700,OGLE-2018-BLG-1269L b,OGLE-2018-BLG-1269L,1,1,0,Microlensing,2020,Ground,OGLE,1.3 m Warsaw University Telescope,OGLE CCD Array,,4.510000,14.100,210.00000,2510.0000000
4701,OGLE-2018-BLG-1428L b,OGLE-2018-BLG-1428L,1,1,0,Microlensing,2021,Ground,OGLE,1.3 m Warsaw University Telescope,OGLE CCD Array,,3.300000,14.000,240.00000,6220.0000000
4702,OGLE-2018-BLG-1700L b,OGLE-2018-BLG-1700L,2,1,0,Microlensing,2020,Ground,OGLE,1.3 m Warsaw University Telescope,OGLE CCD Array,,2.800000,12.900,1400.00000,7600.0000000
4703,OGLE-2019-BLG-0299L b,OGLE-2019-BLG-0299L,1,1,0,Microlensing,2021,Ground,OGLE,1.3 m Warsaw University Telescope,OGLE CCD Array,,2.800000,12.700,1976.89269,5830.0000000
4704,OGLE-2019-BLG-0304L b,OGLE-2019-BLG-0304L,2,1,0,Microlensing,2021,Ground,OGLE,1.3 m Warsaw University Telescope,OGLE CCD Array,,1.230000,14.200,162.09249,6980.0000000
4705,OGLE-2019-BLG-0362L b,OGLE-2019-BLG-0362L,1,1,0,Microlensing,2022,Ground,OGLE,1.3 m Warsaw University Telescope,OGLE CCD Array,,2.180000,13.100,1036.12061,5830.0000000
4706,OGLE-2019-BLG-0468L b,OGLE-2019-BLG-0468L,1,2,0,Microlensing,2022,Ground,OGLE,1.3 m Warsaw University Telescope,OGLE CCD Array,,3.290000,13.100,1090.15144,4400.0000000
4707,OGLE-2019-BLG-0468L c,OGLE-2019-BLG-0468L,1,2,0,Microlensing,2022,Ground,OGLE,1.3 m Warsaw University Telescope,OGLE CCD Array,,2.770000,12.500,3248.20632,4400.0000000
4708,OGLE-2019-BLG-0954L b,OGLE-2019-BLG-0954L,1,1,0,Microlensing,2021,Ground,OGLE,1.3 m Warsaw University Telescope,OGLE CCD Array,,2.650000,12.300,4513.16338,3630.0000000
4709,OGLE-2019-BLG-0960L b,OGLE-2019-BLG-0960L,1,1,0,Microlensing,2021,Ground,OGLE,1.3 m Warsaw University Telescope,OGLE CCD Array,,1.900000,1.390,2.50000,980.0000000
4710,OGLE-2019-BLG-1470L AB c,OGLE-2019-BLG-1470L A,2,1,0,Microlensing,2022,Ground,OGLE,1.3 m Warsaw University Telescope,OGLE CCD Array,,3.200000,13.300,699.22250,5900.0000000
4711,OGLE-TR-10 b,OGLE-TR-10,1,1,0,Transit,2004,Ground,OGLE,1.3 m Warsaw University Telescope,OGLE CCD Array,3.10127800,0.043400,14.011,197.04600,1344.9700000
4712,OGLE-TR-111 b,OGLE-TR-111,1,1,0,Transit,2004,Ground,OGLE,1.3 m Warsaw University Telescope,OGLE CCD Array,4.01444630,0.047300,11.422,174.79900,1068.3300000
4713,OGLE-TR-113 b,OGLE-TR-113,1,1,0,Transit,2004,Ground,OGLE,1.3 m Warsaw University Telescope,OGLE CCD Array,1.43247520,0.022890,12.251,400.44900,566.4590000
4714,OGLE-TR-132 b,OGLE-TR-132,1,1,0,Transit,2004,Ground,OGLE,1.3 m Warsaw University Telescope,OGLE CCD Array,1.68986800,0.030350,13.450,375.02000,2012.6200000
4715,OGLE-TR-182 b,OGLE-TR-182,1,1,0,Transit,2007,Ground,OGLE,1.3 m Warsaw University Telescope,OGLE CCD Array,3.97910000,0.051000,12.666,320.99500,2501.7500000
4716,OGLE-TR-211 b,OGLE-TR-211,1,1,0,Transit,2007,Ground,OGLE,1.3 m Warsaw University Telescope,OGLE CCD Array,3.67724000,0.051000,15.244,327.35100,1515.2600000
4717,OGLE-TR-56 b,OGLE-TR-56,1,1,0,Transit,2002,Ground,OGLE,1.3 m Warsaw University Telescope,OGLE CCD Array,1.21191890,0.023830,15.278,441.77000,282.8391387
4718,OGLE2-TR-L9 b,OGLE2-TR-L9,1,1,0,Transit,2008,Ground,OGLE,1.3 m Warsaw University Telescope,OGLE CCD Array,2.48553350,0.030800,18.046,1430.17500,1627.6300000
4719,Oph 11 b,Oph 11,1,1,0,Imaging,2006,Ground,Gemini Observatory,8.19 m Gemini North Telescope,NIRI Camera,7300000.00000000,243.000000,12.300,4449.62000,136.1655920
4720,PDS 70 b,PDS 70,1,2,0,Imaging,2018,Ground,Paranal Observatory,8.2 m ESO VLT UT3 Melipal Telescope,SPHERE,43500.00000000,20.000000,30.488,953.49000,113.0640000
4721,PDS 70 c,PDS 70,1,2,0,Imaging,2019,Ground,European Southern Observatory,8.2 m ESO VLT UT4 Yepun Telescope,Multi Unit Spectroscopic Explorer (MUSE),,34.000000,22.866,635.66000,113.0640000
4722,PH1 b,PH1,4,1,0,Transit,2012,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,138.31700000,0.652000,6.180,169.00000,1033.1600000
4723,PH2 b,PH2,1,1,0,Transit,2013,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,282.52550000,0.828000,10.120,25426.40000,343.8630000
4724,POTS-1 b,POTS-1,1,1,0,Transit,2013,Ground,La Silla Observatory,2.2 m MPG/ESO Telescope,WFI Camera,3.16062960,0.037340,10.548,734.16000,747.9590000
4725,PSR B0329+54 b,PSR B0329+54,1,1,0,Pulsar Timing,2017,Ground,Multiple Facilities,Multiple Telescopes,Multiple Instruments,10140.00000000,10.260000,1.220,1.97000,504.9331206
4726,PSR B1257+12 b,PSR B1257+12,1,3,0,Pulsar Timing,1994,Ground,Arecibo Observatory,305 m Arecibo Radio Telescope,Arecibo Radio Reciever,25.26200000,0.190000,0.338,0.02000,600.0000000
4727,PSR B1257+12 c,PSR B1257+12,1,3,0,Pulsar Timing,1992,Ground,Arecibo Observatory,305 m Arecibo Radio Telescope,Arecibo Radio Reciever,66.54190000,0.360000,1.910,4.30000,600.0000000
4728,PSR B1257+12 d,PSR B1257+12,1,3,0,Pulsar Timing,1992,Ground,Arecibo Observatory,305 m Arecibo Radio Telescope,Arecibo Radio Reciever,98.21140000,0.460000,1.800,3.90000,600.0000000
4729,PSR B1620-26 b,PSR B1620-26,2,1,0,Pulsar Timing,2003,Space,Hubble Space Telescope,2.4 m Hubble Space Telescope,WFPC2 Camera,,23.000000,13.300,794.57500,
4730,PSR J1719-1438 b,PSR J1719-1438,1,1,0,Pulsar Timing,2011,Ground,Parkes Observatory,64 m Parkes Radio Telescope,Parkes Radio Receiver,0.09070629,0.004400,,382.80000,1200.0000000
4731,PSR J2322-2650 b,PSR J2322-2650,1,1,0,Pulsar Timing,2017,Ground,Parkes Observatory,64 m Parkes Radio Telescope,Parkes Radio Receiver,0.32296400,0.010200,13.900,252.64307,230.0000000
4732,Pr0201 b,Pr0201,1,1,0,Radial Velocity,2012,Ground,Fred Lawrence Whipple Observatory,1.5 m Tillinghast Reflector Telescope,TRES Echelle Spectrograph,4.42640000,0.060000,14.200,171.62820,180.6400000
4733,Pr0211 b,Pr0211,2,2,0,Radial Velocity,2012,Ground,Fred Lawrence Whipple Observatory,1.5 m Tillinghast Reflector Telescope,TRES Echelle Spectrograph,2.14610000,0.031760,13.400,597.52040,182.7140000
4734,Pr0211 c,Pr0211,2,2,0,Radial Velocity,2016,Ground,Roque de los Muchachos Observatory,3.58 m Telescopio Nazionale Galileo,HARPS-N Spectrograph,4850.00000000,5.500000,12.600,2475.89570,182.7140000
4735,Proxima Cen b,Proxima Cen,3,1,0,Radial Velocity,2016,Ground,European Southern Observatory,Multiple Telescopes,Multiple Instruments,11.18680000,0.048560,1.030,1.07000,1.3011900
4736,Qatar-1 b,Qatar-1,1,1,0,Transit,2010,Ground,Qatar,Canon 400mm f/2.8L,FLI ProLine 4K CCD Sensor,1.42002420,0.023320,12.812,411.27202,185.6150000
4737,Qatar-10 b,Qatar-10,1,1,0,Transit,2019,Ground,Qatar,Canon 400mm f/2.8L,FLI ProLine 4K CCD Sensor,1.64532100,0.028600,17.295,233.92288,559.0680000
4738,Qatar-2 b,Qatar-2,1,1,0,Transit,2011,Ground,Qatar,Canon 400mm f/2.8L,FLI ProLine 4K CCD Sensor,1.33711647,0.021530,14.056,792.63500,181.3740000
4739,Qatar-3 b,Qatar-3,1,1,0,Transit,2017,Ground,Qatar,Canon 400mm f/2.8L,FLI ProLine 4K CCD Sensor,2.50792040,0.037830,12.285,1369.84730,735.6010000
4740,Qatar-4 b,Qatar-4,1,1,0,Transit,2017,Ground,Qatar,Canon 400mm f/2.8L,FLI ProLine 4K CCD Sensor,1.80535640,0.028030,12.722,1938.76300,329.0360000
4741,Qatar-5 b,Qatar-5,1,1,0,Transit,2017,Ground,Qatar,Canon 400mm f/2.8L,FLI ProLine 4K CCD Sensor,2.87923190,0.041270,12.408,1373.02560,367.6580000
4742,Qatar-6 b,Qatar-6,2,1,0,Transit,2017,Ground,Qatar,Canon 400mm f/2.8L,FLI ProLine 4K CCD Sensor,3.50619500,0.042300,11.904,212.31044,100.8480000
4743,Qatar-7 b,Qatar-7,1,1,0,Transit,2019,Ground,Qatar,Canon 400mm f/2.8L,FLI ProLine 4K CCD Sensor,2.03204600,0.035200,19.055,597.52040,705.9810000
4744,Qatar-8 b,Qatar-8,1,1,0,Transit,2019,Ground,Qatar,Canon 400mm f/2.8L,FLI ProLine 4K CCD Sensor,3.71495000,0.047400,14.404,117.91493,281.4980000
4745,Qatar-9 b,Qatar-9,1,1,0,Transit,2019,Ground,Qatar,Canon 400mm f/2.8L,FLI ProLine 4K CCD Sensor,1.54073100,0.023400,11.310,378.21770,213.7710000
4746,ROXs 12 b,ROXs 12,2,1,0,Imaging,2013,Ground,W. M. Keck Observatory,10 m Keck II Telescope,NIRC2 Camera,,210.000000,12.200,5085.00000,136.6500000
4747,ROXs 42 B b,ROXs 42 B,2,1,0,Imaging,2013,Ground,Multiple Observatories,Multiple Telescopes,Multiple Instruments,,157.000000,12.500,2860.00000,143.5900000
4748,RR Cae b,RR Cae,2,1,0,Eclipse Timing Variations,2012,Ground,Leoncito Astronomical Complex,2.15 m Jorge Sahade Telescope,VersArray 1300B CCD Camera,4343.50000000,5.300000,13.000,1334.88600,21.1916000
4749,Ross 128 b,Ross 128,1,1,0,Radial Velocity,2017,Ground,La Silla Observatory,3.6 m ESO Telescope,HARPS Spectrograph,9.86580000,0.049600,1.110,1.40000,3.3745400
4750,Ross 458 c,Ross 458,2,1,0,Imaging,2010,Ground,Las Campanas Observatory,6.5 m Magellan I Baade Telescope,FIRE Spectrograph,,1100.000000,14.011,1906.98000,11.5094000
4751,Ross 508 b,Ross 508,1,1,0,Radial Velocity,2022,Ground,Subaru Telescope,8.2 m Subaru Telescope,Infrared Doppler (IRD),10.77000000,0.053660,1.830,4.00000,11.2103000
4752,SR 12 AB c,SR 12 AB,2,1,0,Imaging,2010,Ground,Infrared Survey Facility,1.4 m IRSF Telescope,SIRIUS Camera,,,12.300,4131.62000,112.3172158
4753,SWEEPS-11 b,SWEEPS-11,1,1,0,Transit,2006,Space,Hubble Space Telescope,2.4 m Hubble Space Telescope,ACS Camera,1.79600000,0.030000,12.666,3082.82000,8500.0000000
4754,SWEEPS-4 b,SWEEPS-4,1,1,0,Transit,2006,Space,Hubble Space Telescope,2.4 m Hubble Space Telescope,ACS Camera,4.20000000,0.055000,9.079,1207.70000,8500.0000000
4755,TAP 26 b,TAP 26,1,1,0,Radial Velocity,2017,Ground,Multiple Facilities,Multiple Telescopes,Multiple Instruments,10.79000000,0.096800,13.500,527.59780,121.4020000
4756,TCP J05074264+2447555 b,TCP J05074264+2447555,1,1,0,Microlensing,2018,Ground,Multiple Observatories,Multiple Telescopes,Multiple Instruments,,0.940000,4.720,20.00000,505.0000000
4757,TIC 172900988 b,TIC 172900988 Aa,2,1,0,Transit,2021,Space,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,TESS CCD Array,200.45200000,0.902810,11.250,942.00000,250.9560000
4758,TIC 237913194 b,TIC 237913194,1,1,0,Transit,2020,Space,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,TESS CCD Array,15.16886500,0.120700,12.520,617.22586,306.0630000
4759,TIC 257060897 b,TIC 257060897,1,1,0,Transit,2021,Space,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,TESS CCD Array,3.66002800,0.051000,16.701,212.94503,505.7030000
4760,TOI-1062 b,TOI-1062,1,2,0,Transit,2021,Space,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,TESS CCD Array,4.11296000,0.052000,2.265,10.15000,82.1733000
4761,TOI-1062 c,TOI-1062,1,2,0,Radial Velocity,2021,Space,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,TESS CCD Array,7.97200000,0.080000,3.100,9.78000,82.1733000
4762,TOI-1064 b,TOI-1064,1,2,0,Transit,2022,Space,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,TESS CCD Array,6.44386800,0.061520,2.587,13.50000,68.0726000
4763,TOI-1064 c,TOI-1064,1,2,0,Transit,2022,Space,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,TESS CCD Array,12.22657400,0.094290,2.651,2.50000,68.0726000
4764,TOI-1075 b,TOI-1075,1,1,0,Transit,2022,Space,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,TESS CCD Array,0.60473280,0.011590,1.791,9.95000,61.4592000
4765,TOI-1107 b,TOI-1107,1,1,0,Transit,2022,Space,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,TESS CCD Array,4.07823870,0.056100,14.572,1064.72516,281.3140000
4766,TOI-1130 b,TOI-1130,1,2,0,Transit,2020,Space,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,TESS CCD Array,4.06649900,0.043940,3.650,12.90000,58.2609000
4767,TOI-1130 c,TOI-1130,1,2,0,Transit,2020,Space,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,TESS CCD Array,8.35038100,0.070980,16.814,309.56642,58.2609000
4768,TOI-1136 b,TOI-1136,1,6,0,Transit,2022,Space,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,TESS CCD Array,4.17278000,,1.900,4.27000,84.5362000
4769,TOI-1136 c,TOI-1136,1,6,0,Transit,2022,Space,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,TESS CCD Array,6.25725000,,2.879,8.64000,84.5362000
4770,TOI-1136 d,TOI-1136,1,6,0,Transit,2022,Space,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,TESS CCD Array,12.51937000,,4.627,19.30000,84.5362000
4771,TOI-1136 e,TOI-1136,1,6,0,Transit,2022,Space,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,TESS CCD Array,18.79920000,,2.639,7.46000,84.5362000
4772,TOI-1136 f,TOI-1136,1,6,0,Transit,2022,Space,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,TESS CCD Array,26.31620000,,3.880,14.30000,84.5362000
4773,TOI-1136 g,TOI-1136,1,6,0,Transit,2022,Space,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,TESS CCD Array,39.53870000,,2.530,6.94000,84.5362000
4774,TOI-1181 b,TOI-1181,1,1,0,Transit,2022,Space,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,TESS CCD Array,2.10319500,,14.572,375.03752,302.8190000
4775,TOI-1201 b,TOI-1201,2,1,0,Transit,2021,Space,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,TESS CCD Array,2.49198630,0.028700,2.415,6.28000,37.8871000
4776,TOI-122 b,TOI-122,1,1,0,Transit,2020,Space,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,TESS CCD Array,5.07803000,0.039200,2.720,7.85000,62.1180000
4777,TOI-1227 b,TOI-1227,1,1,0,Transit,2022,Space,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,TESS CCD Array,27.36397000,0.088600,9.572,66.50000,100.6410000
4778,TOI-1231 b,TOI-1231,1,1,0,Transit,2021,Space,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,TESS CCD Array,24.24558600,0.128800,3.650,15.40000,27.6227000
4779,TOI-1235 b,TOI-1235,1,1,0,Transit,2020,Space,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,TESS CCD Array,3.44471700,0.038260,1.694,5.90000,39.6345000
4780,TOI-1246 b,TOI-1246,1,4,0,Transit,2022,Space,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,TESS CCD Array,4.30744000,0.049000,3.010,8.10000,169.4220000
4781,TOI-1246 c,TOI-1246,1,4,0,Transit,2022,Space,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,TESS CCD Array,5.90414400,0.061000,2.510,8.80000,169.4220000
4782,TOI-1246 d,TOI-1246,1,4,0,Transit,2022,Space,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,TESS CCD Array,18.65590000,0.131000,3.510,5.30000,169.4220000
